CustomerID,Cluster,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days),Category
340,1,Zest Market,1,5400,540.0,5.555555555555555,131,Grocery
340,1,Zest Market,2,3605,360.5,16.666666666666664,131,Grocery
341,1,Family Grocers,1,1636,163.6,16.666666666666664,126,Grocery
342,1,Marketplace Central,1,600,60.0,50.0,37,Grocery
343,3,Threads Royale,1,4500,450.0,100.0,21,Fashion
344,1,Marketplace Central,1,3800,380.0,7.6923076923076925,299,Grocery
345,1,Smokehouse Grill,1,2000,200.0,9.090909090909092,45,F&B
345,1,Smokehouse Grill,2,2056,205.6,50.0,45,F&B
346,1,Marketplace Central,1,2000,200.0,33.33333333333333,60,Grocery
347,1,Marketplace Central,1,2096,209.6,50.0,35,Grocery
348,1,Grill Emperor,1,1240,124.0,7.142857142857142,308,F&B
349,1,Grill Emperor,1,1071,107.1,8.333333333333332,269,F&B
350,1,Grill Emperor,1,3000,300.0,8.333333333333332,130,F&B
350,1,Grill Emperor,2,1340,134.0,16.666666666666664,130,F&B
351,1,Nuts & Seeds Co.,1,3880,388.0,14.285714285714285,161,F&B
352,1,Grill Emperor,1,2040,204.0,11.11111111111111,201,F&B
353,1,Marketplace Central,1,6530,653.0,100.0,20,Grocery
354,1,Aroma Beans,1,1320,132.0,6.666666666666667,340,F&B
355,1,Family Grocers,1,11620,1162.0,25.0,60,Grocery
355,1,Family Grocers,2,1440,144.0,33.33333333333333,60,Grocery
356,2,Herbal Wellness,1,840,84.0,20.0,115,Health & Beauty
356,2,Threads Royale,1,2000,200.0,7.142857142857142,115,Fashion
357,1,Threads Royale,1,1460,146.0,20.0,115,Fashion
358,1,Cakeland,1,4400,440.0,9.090909090909092,234,F&B
359,1,Threads Royale,1,945,94.5,8.333333333333332,257,Fashion
360,1,Grill Emperor,1,1600,160.0,6.25,350,F&B
361,5,TouchTech Innovations,1,4800,480.0,6.25,352,Electronics
362,1,Marketplace Central,1,2600,260.0,20.0,112,Grocery
363,1,Family Grocers,1,3940,394.0,10.0,225,Grocery
364,1,Marketplace Central,1,2220,222.0,100.0,19,Grocery
365,1,Marketplace Central,1,1800,180.0,100.0,19,Grocery
366,1,Sweets & Fizz,1,2240,224.0,33.33333333333333,51,F&B
367,1,Threads Royale,1,1940,194.0,12.5,180,Fashion
368,1,Grill Emperor,1,4560,456.0,6.666666666666667,335,F&B
369,1,Marketplace Central,1,1420,142.0,8.333333333333332,261,Grocery
370,1,Family Grocers,1,1398,139.8,7.142857142857142,315,Grocery
371,1,Marketplace Central,1,3000,300.0,8.333333333333332,269,Grocery
372,1,Zest Market,1,6220,622.0,25.0,78,Grocery
373,1,Zest Market,1,4390,439.0,8.333333333333332,258,Grocery
374,1,Marketplace Central,1,2200,220.0,50.0,34,Grocery
375,1,Marketplace Central,1,2840,284.0,10.0,231,Grocery
376,1,Aroma Beans,1,800,80.0,6.25,363,F&B
377,1,Aroma Beans,1,1820,182.0,7.142857142857142,322,F&B
378,1,Zest Market,1,2648,264.8,9.090909090909092,252,Grocery
379,1,Marketplace Central,1,2880,288.0,11.11111111111111,197,Grocery
380,1,Zest Market,1,2200,220.0,50.0,38,Grocery
381,2,Herbal Wellness,1,1040,104.0,5.263157894736842,427,Health & Beauty
382,1,Marketplace Central,1,2400,240.0,33.33333333333333,58,Grocery
383,1,Marketplace Central,1,1380,138.0,11.11111111111111,202,Grocery
384,1,Marketplace Central,1,4240,424.0,25.0,92,Grocery
385,1,Marketplace Central,1,4460,446.0,11.11111111111111,23,Grocery
385,1,Marketplace Central,2,5720,572.0,100.0,23,Grocery
386,1,Marketplace Central,1,2510,251.0,9.090909090909092,17,Grocery
386,1,Marketplace Central,2,900,90.0,100.0,17,Grocery
387,1,Family Grocers,1,2320,232.0,7.6923076923076925,58,Grocery
387,1,Marketplace Central,1,1520,152.0,33.33333333333333,58,Grocery
388,1,Marketplace Central,1,2169,216.9,25.0,92,Grocery
389,1,City Squad Fashions,1,2320,232.0,16.666666666666664,123,Fashion
390,1,Cakeland,1,1810,181.0,50.0,27,F&B
391,1,Aroma Beans,1,2780,278.0,7.6923076923076925,285,F&B
392,1,Family Grocers,1,2320,232.0,10.0,232,Grocery
393,1,Family Grocers,1,2846,284.6,33.33333333333333,55,Grocery
394,1,Marketplace Central,1,14900,1490.0,50.0,33,Grocery
395,2,Herbal Wellness,1,3780,378.0,14.285714285714285,141,Health & Beauty
396,1,Marketplace Central,1,13710,1371.0,50.0,34,Grocery
397,1,Marketplace Central,1,2740,274.0,100.0,9,Grocery
398,1,Marketplace Central,1,1900,190.0,10.0,214,Grocery
399,1,Family Grocers,1,5235,523.5,7.6923076923076925,299,Grocery
400,3,Threads Royale,1,6260,626.0,100.0,11,Fashion
401,1,Smokehouse Grill,1,5040,504.0,10.0,233,F&B
402,1,Zest Market,1,1373,137.3,6.25,362,Grocery
403,1,Zest Market,1,910,91.0,14.285714285714285,143,Grocery
404,1,Marketplace Central,1,2130,213.0,16.666666666666664,121,Grocery
405,1,Quick Stop,1,420,42.0,4.761904761904762,471,Grocery
406,1,Marketplace Central,1,1920,192.0,100.0,1,Grocery
407,2,Herbal Wellness,1,4385,438.5,50.0,34,Health & Beauty
408,1,Marketplace Central,1,610,61.0,100.0,20,Grocery
409,1,Family Grocers,1,2620,262.0,20.0,102,Grocery
410,1,Marketplace Central,1,4510,451.0,8.333333333333332,269,Grocery
411,1,Marketplace Central,1,2840,284.0,33.33333333333333,51,Grocery
412,1,Marketplace Central,1,3760,376.0,11.11111111111111,194,Grocery
413,1,Grill Emperor,1,12120,1212.0,4.761904761904762,251,F&B
413,1,Marketplace Central,1,10780,1078.0,9.090909090909092,251,Grocery
414,1,Family Grocers,1,1200,120.0,10.0,225,Grocery
415,1,Marketplace Central,1,2550,255.0,50.0,41,Grocery
416,1,Marketplace Central,1,450,45.0,8.333333333333332,257,Grocery
417,5,Herbal Wellness,1,1240,124.0,100.0,2,Health & Beauty
418,1,Threads Royale,1,1540,154.0,16.666666666666664,137,Fashion
419,1,Marketplace Central,1,2340,234.0,7.6923076923076925,291,Grocery
420,1,Marketplace Central,1,1020,102.0,8.333333333333332,270,Grocery
421,1,Marketplace Central,1,2480,248.0,12.5,165,Grocery
422,1,Smokehouse Grill,1,2420,242.0,11.11111111111111,206,F&B
423,1,Zest Market,1,1540,154.0,100.0,16,Grocery
424,1,Marketplace Central,1,1060,106.0,7.6923076923076925,301,Grocery
425,1,Marketplace Central,1,2500,250.0,50.0,34,Grocery
426,1,Marketplace Central,1,680,68.0,100.0,6,Grocery
427,1,Threads Royale,1,1740,174.0,6.666666666666667,329,Fashion
427,1,Threads Royale,2,840,84.0,6.666666666666667,329,Fashion
428,1,Marketplace Central,1,1430,143.0,8.333333333333332,269,Grocery
429,1,Grill Emperor,1,3070,307.0,9.090909090909092,252,F&B
430,1,Marketplace Central,1,2020,202.0,33.33333333333333,65,Grocery
431,1,Family Grocers,1,800,80.0,50.0,44,Grocery
432,1,Family Grocers,1,1463,146.3,7.6923076923076925,281,Grocery
433,1,Threads Royale,1,2570,257.0,25.0,83,Fashion
434,1,Marketplace Central,1,1740,174.0,6.666666666666667,327,Grocery
435,1,Zest Market,1,4430,443.0,14.285714285714285,29,Grocery
435,1,Zest Market,2,960,96.0,50.0,29,Grocery
436,1,Family Grocers,1,3140,314.0,8.333333333333332,272,Grocery
437,1,Marketplace Central,1,11270,1127.0,100.0,20,Grocery
438,1,Marketplace Central,1,1760,176.0,25.0,77,Grocery
439,1,Marketplace Central,1,1200,120.0,7.6923076923076925,303,Grocery
440,5,Urban Rides,1,2200,220.0,20.0,107,Transportaion
441,1,Marketplace Central,1,1540,154.0,25.0,84,Grocery
442,1,Marketplace Central,1,4300,430.0,100.0,23,Grocery
443,1,Family Grocers,1,1180,118.0,14.285714285714285,144,Grocery
444,1,Zest Market,1,1428,142.8,8.333333333333332,258,Grocery
445,1,Marketplace Central,1,3740,374.0,33.33333333333333,70,Grocery
446,1,Marketplace Central,1,1500,150.0,9.090909090909092,236,Grocery
447,1,Cakeland,1,9240,924.0,14.285714285714285,160,F&B
448,1,Marketplace Central,1,1100,110.0,100.0,21,Grocery
449,1,Marketplace Central,1,600,60.0,7.142857142857142,256,Grocery
449,1,Marketplace Central,2,1300,130.0,7.142857142857142,256,Grocery
449,1,Marketplace Central,3,420,42.0,9.090909090909092,256,Grocery
450,1,Family Grocers,1,1864,186.4,20.0,101,Grocery
451,1,Marketplace Central,1,1320,132.0,8.333333333333332,276,Grocery
452,1,Marketplace Central,1,4510,451.0,8.333333333333332,261,Grocery
453,5,Marketplace Central,1,51180,5118.0,9.090909090909092,41,Grocery
453,5,Gizmo Genius,1,60800,6080.0,8.333333333333332,41,Electronics
454,1,Marketplace Central,1,1620,162.0,9.090909090909092,56,Grocery
454,1,Marketplace Central,2,720,72.0,33.33333333333333,56,Grocery
455,1,Marketplace Central,1,640,64.0,9.090909090909092,237,Grocery
456,1,Zest Market,1,1998,199.8,14.285714285714285,141,Grocery
457,1,Family Grocers,1,1060,106.0,14.285714285714285,145,Grocery
458,1,Family Grocers,1,2160,216.0,7.6923076923076925,303,Grocery
459,1,Marketplace Central,1,1440,144.0,9.090909090909092,250,Grocery
460,1,Aroma Beans,1,1480,148.0,6.666666666666667,245,F&B
460,1,Aroma Beans,2,1360,136.0,7.6923076923076925,245,F&B
460,1,Aroma Beans,3,300,30.0,9.090909090909092,245,F&B
461,1,Marketplace Central,1,4060,406.0,11.11111111111111,192,Grocery
462,1,Quick Stop,1,560,56.0,14.285714285714285,144,Grocery
463,1,Cakeland,1,1560,156.0,50.0,26,F&B
464,1,Marketplace Central,1,1420,142.0,11.11111111111111,210,Grocery
465,1,Family Grocers,1,5000,500.0,10.0,233,Grocery
466,2,Herbal Wellness,1,1340,134.0,6.25,365,Health & Beauty
467,1,Zest Market,1,1650,165.0,9.090909090909092,251,Grocery
468,1,Marketplace Central,1,2220,222.0,33.33333333333333,62,Grocery
469,1,Marketplace Central,1,3010,301.0,50.0,41,Grocery
470,1,Marketplace Central,1,1220,122.0,14.285714285714285,151,Grocery
471,1,Marketplace Central,1,1910,191.0,50.0,27,Grocery
472,1,Threads Royale,1,1260,126.0,6.666666666666667,335,Fashion
473,1,Marketplace Central,1,1960,196.0,25.0,83,Grocery
474,1,Marketplace Central,1,2440,244.0,50.0,28,Grocery
475,1,Marketplace Central,1,1140,114.0,10.0,218,Grocery
476,5,Threads Royale,1,2780,278.0,6.666666666666667,91,Fashion
476,5,Threads Royale,3,792,79.2,7.142857142857142,91,Fashion
476,5,Threads Royale,4,2580,258.0,25.0,91,Fashion
476,5,Aroma Beans,1,920,92.0,9.090909090909092,91,F&B
477,1,Nuts & Seeds Co.,1,1780,178.0,5.555555555555555,404,F&B
478,5,Urban Rides,1,3500,350.0,100.0,14,Transportaion
479,1,Marketplace Central,1,3480,348.0,33.33333333333333,66,Grocery
480,1,Quick Stop,1,1140,114.0,6.666666666666667,347,Grocery
480,1,Quick Stop,2,180,18.0,6.666666666666667,347,Grocery
481,4,Nuts & Seeds Co.,1,3240,324.0,100.0,20,F&B
482,1,Aroma Beans,1,1940,194.0,6.666666666666667,347,F&B
483,1,Threads Royale,1,7100,710.0,50.0,27,Fashion
484,1,Family Grocers,1,18169,1816.9,16.666666666666664,127,Grocery
485,1,Marketplace Central,1,3215,321.5,9.090909090909092,35,Grocery
485,1,Marketplace Central,2,1780,178.0,50.0,35,Grocery
486,1,Marketplace Central,1,2280,228.0,33.33333333333333,53,Grocery
487,1,Smokehouse Grill,1,2860,286.0,16.666666666666664,139,F&B
488,1,Grill Emperor,1,1590,159.0,10.0,224,F&B
489,5,Threads Royale,1,13450,1345.0,9.090909090909092,19,Fashion
489,5,Aroma Beans,1,3100,310.0,9.090909090909092,19,F&B
489,5,Zanobia Textiles,1,5200,520.0,100.0,19,F&B
490,1,Family Grocers,1,1500,150.0,8.333333333333332,271,Grocery
491,1,Marketplace Central,1,1420,142.0,8.333333333333332,272,Grocery
492,1,Marketplace Central,1,2640,264.0,9.090909090909092,249,Grocery
493,1,Family Grocers,1,2780,278.0,16.666666666666664,40,Grocery
493,1,Marketplace Central,1,1040,104.0,50.0,40,Grocery
494,1,Zest Market,1,1260,126.0,33.33333333333333,48,Grocery
495,1,Threads Royale,1,9280,928.0,50.0,41,Fashion
496,1,Family Grocers,1,900,90.0,8.333333333333332,261,Grocery
497,5,Marketplace Central,1,54500,5450.0,50.0,27,Grocery
497,5,Threads Royale,1,4570,457.0,50.0,27,Fashion
498,1,Marketplace Central,1,2440,244.0,100.0,14,Grocery
499,1,Marketplace Central,1,2261,226.1,33.33333333333333,51,Grocery
500,1,Marketplace Central,1,2709,270.9,20.0,99,Grocery
501,1,Threads Royale,1,3380,338.0,25.0,82,Fashion
502,1,Marketplace Central,1,3550,355.0,100.0,20,Grocery
503,1,Marketplace Central,1,560,56.0,50.0,27,Grocery
504,1,Quick Stop,1,2160,216.0,12.5,51,Grocery
504,1,Quick Stop,2,800,80.0,33.33333333333333,51,Grocery
505,1,Grill Emperor,1,4860,486.0,50.0,38,F&B
506,1,Grill Emperor,1,7001,700.1,11.11111111111111,197,F&B
507,1,Family Grocers,1,792,79.2,7.6923076923076925,299,Grocery
508,1,Family Grocers,1,1720,172.0,10.0,211,Grocery
509,1,Marketplace Central,1,2120,212.0,8.333333333333332,269,Grocery
510,1,Marketplace Central,1,8000,800.0,50.0,25,Grocery
511,1,Quick Stop,1,980,98.0,6.25,367,Grocery
511,1,Quick Stop,2,980,98.0,6.25,367,Grocery
512,1,Threads Royale,1,1300,130.0,11.11111111111111,188,Fashion
513,1,Marketplace Central,1,2190,219.0,50.0,34,Grocery
514,1,Family Grocers,1,1380,138.0,14.285714285714285,20,Grocery
514,1,Family Grocers,2,2152,215.2,100.0,20,Grocery
514,1,Cakeland,1,3700,370.0,9.090909090909092,20,F&B
515,1,Marketplace Central,1,20720,2072.0,33.33333333333333,67,Grocery
516,1,Family Grocers,1,1975,197.5,8.333333333333332,271,Grocery
517,1,Grill Emperor,1,4280,428.0,6.25,74,F&B
517,1,Threads Royale,1,1980,198.0,12.5,74,Fashion
517,1,Threads Royale,2,1580,158.0,25.0,74,Fashion
518,1,Marketplace Central,1,3440,344.0,10.0,216,Grocery
519,1,Marketplace Central,1,2080,208.0,33.33333333333333,68,Grocery
520,1,Marketplace Central,1,4000,400.0,12.5,173,Grocery
521,2,Herbal Wellness,1,830,83.0,50.0,34,Health & Beauty
522,1,Marketplace Central,1,500,50.0,33.33333333333333,69,Grocery
523,1,Family Grocers,1,960,96.0,8.333333333333332,261,Grocery
524,1,Marketplace Central,1,2300,230.0,12.5,174,Grocery
525,1,Marketplace Central,1,3700,370.0,20.0,99,Grocery
526,5,Urban Rides,1,1280,128.0,8.333333333333332,258,Transportaion
527,1,Marketplace Central,1,3220,322.0,10.0,214,Grocery
528,2,Herbal Wellness,1,1740,174.0,8.333333333333332,267,Health & Beauty
529,1,Marketplace Central,1,1510,151.0,50.0,34,Grocery
530,1,Grill Emperor,1,5450,545.0,6.25,88,F&B
530,1,Grill Emperor,2,123,12.3,7.142857142857142,88,F&B
530,1,Grill Emperor,3,4200,420.0,7.142857142857142,88,F&B
530,1,Grill Emperor,4,6326,632.6,25.0,88,F&B
531,1,Marketplace Central,1,23450,2345.0,50.0,41,Grocery
532,1,Threads Royale,1,2160,216.0,11.11111111111111,193,Fashion
533,5,Family Grocers,1,10000,1000.0,12.5,20,Grocery
533,5,Family Grocers,2,8000,800.0,16.666666666666664,20,Grocery
533,5,Family Grocers,3,3000,300.0,16.666666666666664,20,Grocery
533,5,Family Grocers,4,7000,700.0,33.33333333333333,20,Grocery
533,5,Marketplace Central,1,33590,3359.0,100.0,20,Grocery
534,1,Zest Market,1,2100,210.0,8.333333333333332,258,Grocery
535,1,Grill Emperor,1,1980,198.0,14.285714285714285,20,F&B
535,1,Marketplace Central,1,630,63.0,100.0,20,Grocery
536,1,Marketplace Central,1,1540,154.0,8.333333333333332,259,Grocery
537,1,Marketplace Central,1,2160,216.0,25.0,14,Grocery
537,1,Marketplace Central,2,5021,502.1,50.0,14,Grocery
537,1,Marketplace Central,3,4220,422.0,100.0,14,Grocery
538,1,Aroma Beans,1,2460,246.0,6.666666666666667,341,F&B
539,1,Nuts & Seeds Co.,1,1520,152.0,9.090909090909092,245,F&B
540,4,Grill Emperor,1,2250,225.0,100.0,13,F&B
541,1,Marketplace Central,1,460,46.0,50.0,47,Grocery
542,1,Threads Royale,1,1713,171.3,7.6923076923076925,286,Fashion
543,2,Herbal Wellness,1,1900,190.0,5.555555555555555,408,Health & Beauty
544,1,Marketplace Central,1,1130,113.0,100.0,20,Grocery
545,1,Marketplace Central,1,1540,154.0,100.0,6,Grocery
546,1,Aroma Beans,1,2700,270.0,8.333333333333332,260,F&B
547,1,Marketplace Central,1,12750,1275.0,50.0,29,Grocery
548,2,Herbal Wellness,1,1600,160.0,11.11111111111111,202,Health & Beauty
549,1,Marketplace Central,1,1450,145.0,9.090909090909092,254,Grocery
550,1,Zest Market,1,1032,103.2,16.666666666666664,130,Grocery
551,1,Marketplace Central,1,5319,531.9,11.11111111111111,197,Grocery
552,1,Marketplace Central,1,3600,360.0,50.0,34,Grocery
553,1,Marketplace Central,1,4840,484.0,33.33333333333333,49,Grocery
554,1,Marketplace Central,1,2036,203.6,25.0,65,Grocery
554,1,Marketplace Central,2,5680,568.0,33.33333333333333,65,Grocery
555,2,Herbal Wellness,1,1250,125.0,9.090909090909092,251,Health & Beauty
556,1,Threads Royale,1,1920,192.0,16.666666666666664,128,Fashion
557,1,Family Grocers,1,1710,171.0,7.142857142857142,308,Grocery
558,1,Grill Emperor,1,880,88.0,9.090909090909092,246,F&B
559,1,Marketplace Central,1,2040,204.0,7.6923076923076925,299,Grocery
560,1,Zest Market,1,1280,128.0,100.0,18,Grocery
561,1,Marketplace Central,1,3530,353.0,100.0,6,Grocery
562,1,Zest Market,1,1780,178.0,6.666666666666667,89,Grocery
562,1,Zest Market,2,760,76.0,25.0,89,Grocery
563,1,Family Grocers,1,1140,114.0,14.285714285714285,163,Grocery
564,1,Family Grocers,1,4470,447.0,11.11111111111111,45,Grocery
564,1,Marketplace Central,1,5780,578.0,50.0,45,Grocery
565,1,Marketplace Central,1,1450,145.0,50.0,41,Grocery
566,1,Family Grocers,1,2880,288.0,8.333333333333332,269,Grocery
567,5,Herbal Wellness,1,1480,148.0,100.0,10,Health & Beauty
568,1,Marketplace Central,1,1820,182.0,16.666666666666664,119,Grocery
568,1,Smokehouse Grill,1,7760,776.0,6.25,119,F&B
568,1,Mamma Mia,1,1960,196.0,5.555555555555555,119,F&B
568,1,Zest Market,1,12431,1243.1,5.88235294117647,119,Grocery
569,1,Marketplace Central,1,2240,224.0,50.0,32,Grocery
570,1,Marketplace Central,1,1760,176.0,12.5,170,Grocery
571,1,Marketplace Central,1,1600,160.0,8.333333333333332,258,Grocery
572,1,Marketplace Central,1,900,90.0,100.0,12,Grocery
572,1,Zest Market,1,827,82.7,6.25,12,Grocery
573,1,Family Grocers,1,15017,1501.7,14.285714285714285,161,Grocery
574,1,Marketplace Central,1,2600,260.0,11.11111111111111,191,Grocery
575,1,Nuts & Seeds Co.,1,1150,115.0,8.333333333333332,261,F&B
576,1,Family Grocers,1,6602,660.2,9.090909090909092,235,Grocery
577,1,Zest Market,1,2040,204.0,6.25,358,Grocery
578,1,Marketplace Central,1,11774,1177.4,20.0,102,Grocery
579,1,Family Grocers,1,3200,320.0,50.0,34,Grocery
580,1,Family Grocers,1,3340,334.0,16.666666666666664,125,Grocery
581,1,Aroma Beans,1,5400,540.0,6.666666666666667,272,F&B
581,1,Aroma Beans,2,770,77.0,8.333333333333332,272,F&B
582,1,Marketplace Central,1,9923,992.3,10.0,230,Grocery
583,1,Peppers Diner,1,3193,319.3,7.6923076923076925,300,F&B
584,3,Threads Royale,1,12000,1200.0,100.0,6,Fashion
585,1,Marketplace Central,1,2040,204.0,16.666666666666664,139,Grocery
586,1,Aroma Beans,1,2160,216.0,5.88235294117647,379,F&B
587,4,Grill Emperor,1,2794,279.4,100.0,20,F&B
587,4,Nuts & Seeds Co.,1,3410,341.0,9.090909090909092,20,F&B
588,1,Aroma Beans,1,1823,182.3,9.090909090909092,238,F&B
589,1,Nuts & Seeds Co.,1,9100,910.0,50.0,45,F&B
590,1,Marketplace Central,1,3420,342.0,50.0,40,Grocery
591,1,Aroma Beans,1,1500,150.0,8.333333333333332,274,F&B
592,1,Marketplace Central,1,2705,270.5,50.0,28,Grocery
593,1,Smokehouse Grill,1,2320,232.0,33.33333333333333,62,F&B
594,2,Marketplace Central,1,3680,368.0,8.333333333333332,20,Grocery
594,2,Marketplace Central,2,6950,695.0,100.0,20,Grocery
594,2,Herbal Wellness,1,3260,326.0,5.263157894736842,20,Health & Beauty
595,1,Marketplace Central,1,880,88.0,11.11111111111111,7,Grocery
595,1,Marketplace Central,2,500,50.0,25.0,7,Grocery
595,1,Marketplace Central,3,220,22.0,100.0,7,Grocery
596,4,Nuts & Seeds Co.,1,1190,119.0,100.0,20,F&B
597,1,Marketplace Central,1,5420,542.0,25.0,71,Grocery
598,1,FryBird,1,3120,312.0,50.0,32,F&B
599,1,Marketplace Central,1,1580,158.0,7.142857142857142,307,Grocery
600,3,Threads Royale,1,3100,310.0,100.0,20,Fashion
601,1,Family Grocers,1,2180,218.0,25.0,75,Grocery
602,1,Marketplace Central,1,1480,148.0,8.333333333333332,116,Grocery
602,1,Marketplace Central,2,660,66.0,20.0,116,Grocery
603,1,Marketplace Central,1,1500,150.0,50.0,27,Grocery
603,1,Threads Royale,1,2990,299.0,8.333333333333332,27,Fashion
604,1,Peppers Diner,1,3647,364.7,10.0,222,F&B
605,1,Marketplace Central,1,2450,245.0,50.0,41,Grocery
606,1,Marketplace Central,1,2080,208.0,100.0,11,Grocery
607,1,Family Grocers,1,940,94.0,9.090909090909092,34,Grocery
607,1,Family Grocers,2,500,50.0,50.0,34,Grocery
608,1,Marketplace Central,1,1560,156.0,50.0,25,Grocery
609,1,Marketplace Central,1,1440,144.0,11.11111111111111,193,Grocery
610,1,Threads Royale,1,2880,288.0,33.33333333333333,62,Fashion
611,1,Family Grocers,1,1170,117.0,10.0,223,Grocery
612,1,Marketplace Central,1,600,60.0,100.0,5,Grocery
613,5,TouchTech Innovations,1,500,50.0,4.166666666666666,548,Electronics
614,1,Family Grocers,1,2054,205.4,16.666666666666664,121,Grocery
615,1,Family Grocers,1,2138,213.8,9.090909090909092,256,Grocery
616,1,Marketplace Central,1,2380,238.0,11.11111111111111,197,Grocery
617,1,Family Grocers,1,1598,159.8,8.333333333333332,258,Grocery
618,1,Family Grocers,1,1096,109.6,8.333333333333332,264,Grocery
619,1,Family Grocers,1,1570,157.0,8.333333333333332,264,Grocery
